Date,رقم القيد,نوع المصرف ,اسم الحساب ,التوصيف,اسم المشروع معدل,اسم المشروع,مبلغ القيد,Type,Code,
1-Oct-20,174,اجور,اجور اساسية ,تسوية عهدة - ماهر محمد مصطفى - رد خصم - محمد احمد عبدالعزيز-احمد عباس-إبراهيم عبدالمنعم-سالم عطوه-محمد سليمان هلال- على سيد احمد,محطه خلط رويه,محطه خلط رويه,4152.00,محطات خلط الخرسانه,3001,
1-Oct-20,174,اجور,اجور اضافية ,تسوية عهدة - ماهر محمد مصطفى - سهرات العاملين بالمحطه,محطه خلط رويه,محطه خلط رويه,180.00,محطات خلط الخرسانه,3001,
1-Oct-20,174,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - ماهر محمد مصطفى - مأموريات نور ناصر,محطه خلط رويه,محطه خلط رويه,30.00,محطات خلط الخرسانه,3001,
1-Oct-20,175,خامات,خامات ومهمات,تسوية عهدة - ماهر محمد مصطفى - عدد 2 اسطوانه غاز,محطه خلط رويه,محطه خلط رويه,140.00,محطات خلط الخرسانه,3001,
1-Oct-20,175,الخدمات,صيانه,تسوية عهدة - ماهر محمد مصطفى - صيانه بالمحطه,محطه خلط رويه,محطه خلط رويه,1300.00,محطات خلط الخرسانه,3001,
1-Oct-20,175,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة - ماهر محمد مصطفى - مصاريف بوفيه,محطه خلط رويه,محطه خلط رويه,2000.00,محطات خلط الخرسانه,3001,
1-Oct-20,175,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - ماهر محمد مصطفى - مأموريات محمد احمد عبدالعزيز,محطه خلط رويه,محطه خلط رويه,300.00,محطات خلط الخرسانه,3001,
1-Oct-20,175,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - ماهر محمد مصطفى - كارته طريق,محطه خلط رويه,محطه خلط رويه,30.00,محطات خلط الخرسانه,3001,
1-Oct-20,176,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - السيد إبراهيم السيد - كارته طريق,الاسماعيليه الجديده,الاسماعيليه الجديده,595.00,المقاولات,4038,
1-Oct-20,176,الخدمات,صيانه,تسوية عهدة - السيد إبراهيم السيد - سيارات,الاسماعيليه الجديده,الاسماعيليه الجديده,45.00,المقاولات,4038,
1-Oct-20,177,الخدمات,شراء كراسات شروط,تسوية عهدة - محمد عبدالغنى - عدد 3 نسخ × 50000جنيه,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,150000.00,المقاولات,4078,
1-Oct-20,178,اجور,اجور اضافية ,تسوية عهدة - ماهر جرجس - بدل منطقه - مصطفى أبو زيد ,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,243.00,المقاولات,4078,
1-Oct-20,178,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - ماهر جرجس - مأموريه - مصطفى أبو زيد ,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,50.00,المقاولات,4078,
1-Oct-20,179,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - ماهر جرجس - مأموريه - مصطفى أبو زيد ,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,840.00,المقاولات,4078,
1-Oct-20,180,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - ماهر جرجس - إيصال اوبر - الاستشاري,كوبرى طه حسين,كوبرى طه حسين,324.00,المقاولات,4083,
1-Oct-20,181,خامات,خامات ومهمات,تسوية عهدة - ماهر جرجس - مصروفات نثريه,كوبرى طه حسين,كوبرى طه حسين,1235.00,المقاولات,4083,
1-Oct-20,181,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - ماهر جرجس - كارته طريق,كوبرى طه حسين,كوبرى طه حسين,30.00,المقاولات,4083,
1-Oct-20,182,الخدمات,أعمال بالمقطوعية,تسوية عهدة - ماهر جرجس - إيصال اعمال,كوبرى طه حسين,كوبرى طه حسين,120.00,المقاولات,4083,
1-Oct-20,182,الخدمات,مصاريف وزن,تسوية عهدة - ماهر جرجس - توصيل حديد,كوبرى طه حسين,كوبرى طه حسين,35.00,المقاولات,4083,
1-Oct-20,182,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - ماهر جرجس - كارته طريق,كوبرى طه حسين,كوبرى طه حسين,1355.00,المقاولات,4083,
1-Oct-20,183,الخدمات,صيانه,تسوية عهدة - ماهر جرجس - تكييفات,كوبرى طه حسين,كوبرى طه حسين,1750.00,المقاولات,4083,
1-Oct-20,184,خامات,خامات ومهمات,تسوية عهدة - ماهر جرجس - مصروفات نثريه,كوبرى طه حسين,كوبرى طه حسين,1705.00,المقاولات,4083,
1-Oct-20,184,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - ماهر جرجس - كارته طريق,كوبرى طه حسين,كوبرى طه حسين,80.00,المقاولات,4083,
1-Oct-20,185,الخدمات,ايجار معدات,تسوية عهدة - ماهر جرجس - ايجار تريلا,كوبرى طه حسين,كوبرى طه حسين,2200.00,المقاولات,4083,
1-Oct-20,186,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة - ماهر جرجس - مصاريف بوفيه,كوبرى طه حسين,كوبرى طه حسين,4000.00,المقاولات,4083,
1-Oct-20,189,خامات,خامات ومهمات,تسوية عهدة - ماهر جرجس - اسمنت,كوبرى طه حسين,كوبرى طه حسين,10.00,المقاولات,4083,
1-Oct-20,191,اجور,اجور عماله يوميه - مؤقتة ,تسوية عهدة - ماهر جرجس - يوميه عماله عن شهر سبتمبر,كوبرى طه حسين,كوبرى طه حسين,50984.00,المقاولات,4083,
1-Oct-20,192,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - السهر - جلال معتز,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Oct-20,192,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - عمل - نبيله جمال,الادارة العامة ,الادارة العامة ,60.00,الإدارة,2001,
1-Oct-20,192,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - المرور والعمل - خالد خلمى,الادارة العامة ,الادارة العامة ,180.00,الإدارة,2001,
1-Oct-20,192,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - عمل - احمد عبدالرؤوف,الادارة العامة ,الادارة العامة ,180.00,الإدارة,2001,
1-Oct-20,192,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - مأموريات حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Oct-20,192,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - رخصه سلاح الشركه,الادارة العامة ,الادارة العامة ,2350.00,الإدارة,2001,
1-Oct-20,192,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - اكراميات,الادارة العامة ,الادارة العامة ,345.00,الإدارة,2001,
1-Oct-20,192,رسوم_وضرائب,ضرائب,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - إيصال التأمينات والقوى العامله,الادارة العامة ,الادارة العامة ,200.00,الإدارة,2001,
1-Oct-20,193,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - عاطف عبدالله,محطه خلط رويه,محطه خلط رويه,300.00,محطات خلط الخرسانه,3001,
1-Oct-20,195,الخدمات,ايجارات سيارات ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/12  - ايجار سيارة 4 أيام - زينهم احمد راضى,كوبرى طه حسين,كوبرى طه حسين,1649.48,المقاولات,4083,
1-Oct-20,196,الخدمات,أعمال بالمقطوعية,تسوية عهدة - محمد عواد - مقطوعيه - محمد عبده محمد,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,5200.00,المقاولات,4062,
1-Oct-20,198,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - سهر جمال ابوالحمد,الادارة العامة ,الادارة العامة ,210.00,الإدارة,2001,
1-Oct-20,198,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - عمل - محمدى عبدالسلام,الادارة العامة ,الادارة العامة ,60.00,الإدارة,2001,
1-Oct-20,198,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - مأموريات محمد عبد العاطى,الادارة العامة ,الادارة العامة ,350.00,الإدارة,2001,
1-Oct-20,198,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - مأموريات عبدالحميد رجب,الادارة العامة ,الادارة العامة ,65.00,الإدارة,2001,
1-Oct-20,198,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - مأموريات حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,60.00,الإدارة,2001,
1-Oct-20,198,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - مصروفات نثريه - صيانه - إبراهيم عبدالمنعم,الادارة العامة ,الادارة العامة ,300.00,الإدارة,2001,
1-Oct-20,198,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - اكراميه - السيد القونى,الادارة العامة ,الادارة العامة ,50.00,الإدارة,2001,
1-Oct-20,198,الخدمات,دعاية وإستقبال وضيافة,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - ضيافه - حسابات المخازن,الادارة العامة ,الادارة العامة ,217.00,الإدارة,2001,
1-Oct-20,199,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - بدل قياده سيارة الدوره - سيد السايح,محطه خلط رويه,محطه خلط رويه,400.00,محطات خلط الخرسانه,3001,
1-Oct-20,199,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/13  - بدل قياده سيارة الدوره - محمد عبدالمنعم,محطه خلط رويه,محطه خلط رويه,500.00,محطات خلط الخرسانه,3001,
